id,post_time,content,rise,post_id,segmented_content
1690522951851_mobileM,2023-07-28,△個股：傳蘇州PC台陸籍員工遭砍，華碩未否認，搭AI列車外資喊目標價550元 財訊新聞 　 2023/07/28 13:07  【財訊快報／記者王宜弘報導】華碩(2357)新一波組織調整近日再有消息，市場傳出華碩大砍PC部門員工，華碩週五(28日)發出的重大訊息並未否認，僅指出該公司組織調整計畫於7/1生效，依此擬定新的營運策略與組織架構，華碩承諾將遵循所有當地法規。  華碩日前在釋出AI伺服器訂單滿到明年的訊息後，股價飆升，一度達399元價位，兵臨400元大關城下，近日回檔整理， 週五因獲歐系外資力挺上修目標價至550元而大漲 ，最高來到387.5元價位，漲幅高達8.8%；市場也傳出 華碩近日一反過去對股價的淡漠，不但新聞稿罕見釋出明顯偏多的用詞，更積極與內外資法人聯繫溝通，全力做多。   華碩連續兩季陷入虧損，日前內部傳出裁員訊息，經媒體披露後，為公司否認，僅表示是內部因應大環境改變而進行的組織調整，新組織調整在7/1生效，9月底前將確定新組織最適規模。而經過此波組織調整，電競與消費電腦業務進行整合，由電競事業部總經理張仰光掌舵，而手機事業與商用電腦事業部整合，由手機事業總經理張凱舜主導。  據指出，華碩這一波組織調整主要是因為去年PC市場大衰退，內部反應過慢，累積大量庫存，導致去年第四季與今年第一季分別出現每股5.15元與2.26元的虧損，在板卡業務尚能維穩獲利，手機事業規模雖小，也能控管損失，以及AIoT業務正謀求起飛之下，PC業務成為營運衰退的箭靶，因此這波組織調整幾乎都針對PC部門而來，尤其近年大力擴編的商用PC單位，更是因而被手機事業單位收編，由張凱舜領軍，力圖再起。  而根據壹蘋新聞網週五的報導，稱收到華碩員工爆料，原PC部門員工遭到大砍，與公司對外宣稱的沒有裁員不符，包括台灣與蘇州的PC團隊皆受影響，尤以蘇州PC工程師不分台、陸籍員工，無差別遭砍，初估逾百人受波及；台灣PC部門只剩1/3併入新組織。  華碩週五發出的重訊並未否認上述報導，僅稱組織調整計畫於7/1生效，依此擬定新的營運策略及組織架構，華碩衷心感謝員工的貢獻，並希望確保員工權益得到妥善考量及法規遵循。華碩承諾將遵循所有當地法規，並提供優於法規要求的協助，維護員工福祉。 ............ 華碩如 550 廣達外資看 300元 就委屈了 施崇棠老帥 似也要上富豪榜了   京東方 TCL 惠科 抬價時 雙虎再一大波,-1.0,120768,"['△', '個股', '：', '傳', '蘇州', 'PC', '台', '陸籍', '員工', '遭', '砍', '，', '華碩', '未', '否認', '，', '搭', 'AI', '列車', '外資', '喊', '目標價', '550', '元', ' ', '財訊', '新聞', ' ', ' ', ' ', '2023', '/', '07', '/', '28', ' ', '13', ':', '07', ' ', ' ', '【', '財訊快報', '／', '記者', '王宜弘', '報導', '】', '華碩', '(', '2357', ')', '新', '一', '波', '組織', '調整', '近日', '再', '有', '消息', '，', '市場', '傳出', '華碩', '大砍', 'PC', '部門', '員工', '，', '華碩', '週五', '(', '28日', ')', '發出', '的', '重大', '訊息', '並', '未', '否認', '，', '僅', '指出', '該', '公司', '組織', '調整', '計畫', '於', '7', '/', '1', '生效', '，', '依', '此', '擬定', '新', '的', '營運', '策略', '與', '組織', '架構', '，', '華碩', '承諾', '將', '遵循', '所有', '當地', '法規', '。', '  華碩', '日前', '在', '釋出', 'AI', '伺服器', '訂']"
1691405010382_mobileR,2023-07-10,1. 升息造成成本壓力  2. 延滯率升高。我續抱等待，給龍哥和辜大時間。,1.0,118283,"['1', '.', ' ', '升息', '造成', '成本', '壓力', ' ', ' ', '2', '.', ' ', '延滯率', '升高', '。', '我', '續抱', '等待', '，', '給', '龍哥', '和', '辜', '大', '時間', '。']"
1665896675262_F0DCU,2022-10-13,有時候也不見得是誰刻意拉，急漲或急跌就是該方向比另一方向的人還急罷了，所以剛剛有可能一窩蜂大家急著進場放空，慢的人看小拉回就又急著賣，一窩蜂又人踩人急著停損出場，羊群效應吧,-1.0,26816,"['有時候', '也', '不見得', '是', '誰', '刻意', '拉', '，', '急漲', '或', '急跌', '就', '是', '該', '方向', '比', '另', '一', '方向', '的', '人', '還', '急', '罷了', '，', '所以', '剛剛', '有', '可能', '一', '窩', '蜂', '大家', '急', '著', '進場', '放空', '，', '慢', '的', '人', '看', '小', '拉回', '就', '又', '急', '著', '賣', '，', '一', '窩', '蜂', '又', '人', '踩', '人', '急著', '停損', '出場', '，', '羊群', '效應', '吧']"
1673542823746_F0DCU,2023-01-12,🍃文 一堆未來人,1.0,32168,"['🍃文', ' ', '一', '堆', '未來人']"
1647334192974_PTT02R,2022-03-15,"今天大盤砍殺

中華電信還上漲

http://i.imgur.com/KyP6KQt.jpg

本來想看一下大戶持股

一看  哇操  總經理這麼多  這是正常的嗎？

--
",1.0,133001,"['今天', '大盤', '砍殺', ' ', ' ', '中華電信', '還', '上漲', ' ', ' ', 'http://i.imgur.com/KyP6KQt.jpg', '  ', '本來', '想', '看', '一下', '大戶', '持', '股', '  一', '看', '  哇', '操', ' ', ' ', '總經理', '這麼多', '  ', '這', '是', '正常', '的', '嗎', '？', ' ', ' -', '-']"
1670559152027_mobileR,2022-12-09,Al Brooks 那幾本的確很厲害!,-1.0,98311,"['Al Brooks', ' ', '那', '幾', '本', '的確', '很', '厲害', '!']"
1686298324520_F0DCU,2023-06-08,建議先不要,1.0,44743,"['建議', '先', '不要']"
1676943838154_F02_dcard,2023-02-21,https://i.imgur.com/B38lBod.jpg,1.0,34439,"['https', ':', '//i.imgur.com/B38lBod.jpg']"
1672434457618_F0DCU,2022-12-30,"0056就像勞保一樣，它不會倒但會讓投資人先倒
大家腦補的倒閉是突然有一天起床看到證交所宣布0056倒閉，沒了
但怎麼看能是這種倒法，當然是0056成分股暴跌，下市，然後0056淨值大跌，換股，然後再大跌，不符合選股邏輯，再換股，它確實不會倒但投資人賠得跟倒了沒兩樣",1.0,31824,"['0056', '就', '像', '勞保', '一樣', '，', '它', '不會', '倒', '但', '會', '讓', '投資人', '先', '倒', ' ', '大家', '腦補', '的', '倒閉', '是', '突然', '有', '一', '天', '起床', '看到', '證交所', '宣布', '0056', '倒閉', '，', '沒', '了', ' ', '但', '怎麼', '看', '能', '是', '這', '種', '倒法', '，', '當然', '是', '0056', '成', '分股', '暴跌', '，', '下市', '，', '然後', '0056', '淨值', '大跌', '，', '換', '股', '，', '然後', '再', '大跌', '，', '不', '符合', '選股', '邏輯', '，', '再', '換股', '，', '它', '確實', '不會', '倒', '但', '投資人', '賠', '得', '跟', '倒', '了', '沒', '兩樣']"
1652836426972_F01,2022-05-18,我前陣子才申請王道 也差不多一天就核下來<BR>而且因為繳稅季還免開辦費 疫情大家都不容易 一起加油吧,-1.0,73556,"['我', '前陣子', '才', '申請', '王道 ', '也', '差不多', '一', '天', '就', '核下來', '<', 'BR', '>', '而且', '因為', '繳', '稅', '季', '還', '免', '開', '辦費', ' ', '疫情', '大家', '都', '不', '容易', ' ', '一起', '加油', '吧']"
1684835337037_mobileR,2023-05-23,"美債有不同期限, 遠端美債殖利率逐漸往上, 曲線倒掛修復過程, 一般股市會往下走一大段...[偷笑]",1.0,116143,"['美債', '有', '不同', '期限', ',', ' ', '遠端', '美債', '殖利率', '逐漸', '往', '上', ',', ' ', '曲線', '倒掛', '修復', '過程', ',', ' ', '一般', '股市', '會', '往', '下', '走', '一', '大', '段', '...', '[', '偷笑', ']']"
1685442783500_mobileR,2023-05-30,夜盤的消息是？噴100點了[窮],-1.0,116925,"['夜盤', '的', '消息', '是', '？', '噴', '100', '點', '了', '[', '窮', ']']"
1684728556112_mobileM,2023-05-22,"「Panasonic TH-65MZ1000W 4K OLED 電視」的哪一個功能最吸引你？ 輸入延遲減半,支援高影格率 (HFR) ,可變更新率 (VRR) 的 HDMI 2.1，玩遊戲的感受應該會大大不同。",1.0,115457,"['「', 'Panasonic TH-65MZ1000W 4K OLED', ' ', '電視', '」', '的', '哪', '一', '個', '功能', '最', '吸引', '你', '？', ' ', '輸入', '延遲', '減半', ',', '支援', '高', '影格率', ' ', '(', 'HFR', ')', ' ', ',', '可', '變更', '新率', ' ', '(', 'VRR', ')', ' ', '的', ' HDMI', ' ', '2.1', '，', '玩', '遊戲', '的', '感受', '應該', '會', '大大', '不同', '。']"
1705629297941_mobileR,2024-01-19,這樓在討論去年2023年，你5樓說你2023年輸大盤，所以我才問你笑點是什麼，你不是也輸大盤。跟2022和2024有什麼關系，而且看長期的話，你年化報酬率7.51％，怎麼跑贏大盤?,1.0,131797,"['這', '樓', '在', '討論', '去年', '2023年', '，', '你', '5樓', '說', '你', '2023年', '輸', '大盤', '，', '所以', '我', '才', '問', '你', '笑點', '是', '什麼', '，', '你', '不', '是', '也', '輸', '大盤', '。', '跟', '2022', '和', '2024', '有', '什麼', '關系', '，', '而且', '看', '長期', '的', '話', '，', '你', '年化', '報酬率', '7.51', '％', '，', '怎麼', '跑', '贏', '大盤', '?']"
1705569884837_mobileM,2024-01-18,4-5個有吧 常用的就那2個 每個帳戶手續費不同 只有2.8折的常用,1.0,131652,"['4', '-', '5', '個', '有', '吧', ' ', '常用', '的', '就', '那', '2', '個', ' ', '每', '個', '帳戶', '手續費', '不同', ' ', '只有', '2.8', '折', '的', '常用']"
1665077736686_mobileM,2022-10-07,利空出盡了,-1.0,86965,"['利空', '出盡', '了']"
1656007213741_F0DCU,2022-06-22,"永豐有00878跟00692
https://aiinvest.sinotrade.com.tw/Product/Index#focusProd",-1.0,13879,"['永豐', '有', '00878', '跟', '00692', ' ', 'https', ':', '/', '/aiinvest.sinotrade.com.tw/Product/Index#focusProd']"
1649923412467_PTT02R,2022-04-14,"推文多多還在壯膽

我看你們是忘記夏天要來了

電能吃緊  準備降壓

誰管你降不降價


我先鍵盤空100張

出
降
說
戶
以
說

--
",-1.0,133931,"['推文', '多多', '還', '在', '壯膽', ' ', ' ', '我', '看', '你們', '是', '忘記', '夏天', '要', '來', '了', ' ', ' ', '電', '能', '吃緊', ' ', ' ', '準備', '降壓', ' ', ' ', '誰', '管', '你', '降', '不', '降價', ' ', ' ', ' ', '我', '先', '鍵盤', '空', '100', '張', ' ', ' ', '出', ' ', '降 ', '說', ' 戶', ' ', '以', ' ', '說', '  ', '--']"
1659320842518_PTT02R,2022-08-01,"看起來真的很多人被說服買槓桿ETF
我就冒著被噓暴的風險來回一下吧

這幾天看完了整個討論串  也稍微研究了槓桿ETF
老實說我認為正二哥的論述與結論都是沒有問題的

是否要放大槓桿本身其實就是投資者自己的選擇
事實上即使你買現股也是等於帶了一倍槓桿  也會有耗損問題
所以其實只要你有丟錢就是在使用槓桿了
只是有的人開一倍  有人開兩倍  有人開三倍  隨你高興

但我比較有意見的其實是使用槓桿長期投資的這個論點

我個人認為是知易行(超級)難

我本身就是長期投資者  甚至跟正二哥一樣是看超過三十年以上
我的觀念就是終身投資  沒有終點
但我絕對不會使用槓桿長期存股  最主要的原因還是在於心理素質

你要培養心理素質到到總資本回撤60%或80%  泰山崩於前而色不改
我不認為有幾個人可以做得到

先說正二哥最推薦新手的方法
分批進場然後少量比例金額去曝險就好  我會說真的有點自找麻煩而且執行並不簡單

舉例來說  你重壓90%在0050  然後買10%正二0050  真的是自找麻煩

首先  因為你只壓了10%，所以縱使股市上漲  對於你整體資產膨脹沒甚麼幫助

如果下跌了  雖然不至於重傷
但那種芒刺在背的感覺就像是辦公室裡面某個討厭的人跟你沒交集卻讓你很不爽一樣
一看到就會小不爽

而且如果時間拉長這個影響會越來越大
年輕時你可能是90萬在0050  10萬在50正2
等快退休的時候  你可能是4500萬在0050 500萬在正二
比例是一樣的   但是相信我 朋友
感受絕對會不一樣
當你擁有的越多  剩餘壽命越少的時候  恐懼感是會加深的
曾經有個操盤手跟我說  縱使比例一樣  金額放大的時候你還是會怕
因為人類總是有其極限  我相信稍有經驗的投資者都會理解我在說甚麼
而投資的世界最常見的就是人們普遍高估自己的極限

人一旦恐懼了就會不理性  做出錯誤決策
除非你像正二哥一樣已經深刻理解策略的本質、風險、侷限並確認自身的條件、
財務都可配合  並且經過一定時間的研究與磨練  才有可能採用這種模式
一般新手  尤其是看完正二哥的文章以為這個方法很簡單的人
貿然採用這種方法有超級大的概率會失敗收場

為什麼眾多投資大師明明自己都使用槓桿卻不鼓勵他人使用槓桿？
我認為最大的問題就是這對於一般人(沒有研究的人)難度太高  失敗機率太大(非常大)

很多人都以為長期投資很簡單  長期持有很容易
這是大錯特錯  長期投資表示你必須無時無刻面對資產波動   也
表示你必須吃下全部的波動
這有這麼容易嗎？  看看這波下殺也才20%+就好像末日將至一樣
那真的遇到50% 80%會怎樣...會不會上社會新聞？
我真的不敢想...

所以那些投資大師為什麼要鼓吹大家使用槓桿呢？你對100個投資新手鼓勵這種方法
縱使最後這個方法可行  但有99個人因此大賠大虧甚至影響人生  你該怎麼想？
是簡單的一句""這些人認知不足啦！沒有堅持到底才會這樣。""就可以帶過去了嗎？

我曾經也是這樣喜歡把自己的研究或策略推薦給別人
也拿出許多數據或回測來說服別人只要願意多承擔一些波動就可以賺更多

但我後來覺得我錯了  投資其實是很個人的事情  每個人內在與外在條件都不同
沒有一法適用全部人的概念  縱使你調整方法也一樣
有的策略就是只適合極少數人
我大膽的說  開槓桿投資本質上就是不可能普及到普羅大眾的投資策略
如果硬要搞得好像是""輕鬆年賺20%""的策略  其實不但幫助不到人反而可能害到更多人
尤其你是個有影響力的人時更是要謹慎發表意見  無心之過也是過

寫得很雜也不想修了   簡單結論
1. 槓桿投資不容易  心理素質是重點
2. 長期投資沒想像中簡單  紀律養成不簡單  你連準時睡覺都很難了對吧
3. 給投資建議這種事情少做  有時候方法對了還是會害到人


--
",-1.0,137858,"['看起來', '真的', '很多', '人', '被', '說服', '買', '槓桿', 'ETF', ' ', '我', '就', '冒', '著', '被', '噓暴', '的', '風險', '來', '回', '一下', '吧', ' ', ' ', '這', '幾', '天', '看完', '了', '整', '個', '討論', '串', ' ', ' ', '也', '稍微', '研究', '了', '槓桿', 'ETF', ' ', '老實', '說', '我', '認為', '正二哥', '的', '論述', '與', '結論', '都', '是', '沒有', '問題', '的', ' ', ' ', '是否', '要', '放大', '槓桿', '本身', '其實', '就', '是', '投資者', '自己', '的', '選擇', ' ', '事實', '上', '即使', '你', '買', '現股', '也', '是', '等於', '帶', '了', '一', '倍', '槓桿', ' ', ' ', '也', '會', '有', '耗損', '問題', ' ', '所以', '其實', '只要', '你', '有', '丟', '錢', '就是', '在', '使用', '槓桿', '了', ' ', '只是', '有', '的', '人', '開', '一', '倍', ' ', ' ', '有', '人', '開', '兩', '倍', ' ', ' ', '有', '人', '開', '三', '倍', ' ', ' ', '隨你', '高興', ' ', ' ', '但', '我', '比較', '有', '意見', '的', '其實', '是', '使用', '槓桿', '長']"
1658567237306_F0DCU,2022-07-22,美股站上季線。台股還在裝死,-1.0,21367,"['美股', '站上', '季線', '。', '台股', '還', '在', '裝', '死']"
1666804805338_F0DCU,2022-10-26,"台積電四大隱憂
1.設備依賴荷蘭日本進口
2.先進材料依賴日本進口
3.缺乏記憶體先進製程技術
4.股東投資來自台灣藍營軍公教貪污基礎與國防建設造成公共工程品質設計犧牲低落 成就半導體產業與私人財富",1.0,27897,"['台積電', '四', '大', '隱憂', ' ', '1', '.', '設備', '依賴', '荷蘭', '日本', '進口', ' ', '2', '.', '先進', '材料', '依賴', '日本', '進口', ' ', '3', '.', '缺乏', '記憶體', '先進', '製程', '技術', ' ', '4', '.', '股東', '投資', '來自', '台灣', '藍營', '軍公教', '貪污', '基礎', '與', '國防', '建設', '造成', '公共', '工程', '品質', '設計', '犧牲', '低落', ' ', '成就', '半導體', '產業', '與', '私人', '財富']"
1647826230881_PTT02R,2022-03-21,"
一切一切預告在前，安集元晶就追蹤到這邊，接下

來要跟著+～十成現金放空17620-17650點位，不

要不相信十年線跌幅這只是剛開始。

https://i.imgur.com/pIdtpyX.jpg

https://i.imgur.com/p3OCmFY.jpg

https://i.imgur.com/7xE5eLK.jpg




--
",1.0,133308,"['一切', '一切', '預告', '在', '前', '，', '安集元晶', '就', '追蹤', '到', '這邊', '，', '接下', '  來', '要', '跟', '著', '+', '～', '十成', '現金', '放空', '17620', '-', '17650', '點位', '，', '不', ' ', ' ', '要', '不', '相信', '十年線', '跌幅', '這', '只是', '剛', '開始', '。', ' ', ' https', ':', '/', '/i.imgur.com/pIdtpyX.jpg', '  ', 'https://i.imgur.com/p3OCmFY.jpg  https://i.imgur.com/7xE5eLK.jpg', '     -', '-']"
1684293787394_mobileR,2023-05-17,感覺會拉到158,1.0,114050,"['感覺', '會', '拉到', '158']"
1692150692869_mobileR,2023-08-16,"慢慢跌,考驗耐心與決心.[打氣]",1.0,123310,"['慢慢', '跌', ',', '考驗', '耐心', '與', '決心', '.', '[', '打氣', ']']"
